,iqr_weeks,weighted_mean_weeks,first_harvest,end_harvest,uncertainty
3187,4,17.518006652139007,12,22,0.548715094448068
3188,5,20.126096159661323,12,25,0.7702476910380257
3189,2,18.84841628959276,10,21,0.5307335309788084
3190,5,17.919480297461323,10,22,0.5806375723223134
3191,4,16.663021868787276,9,22,0.5440937616744093
3192,3,14.488989271597967,9,20,0.6584959218614914
3193,3,15.580491673275178,9,24,1.2283404107675853
3195,4,15.619484712287143,10,24,0.7812624303863897
3196,4,15.18026385624384,10,22,0.9372730859002453
3198,7,17.137931034482758,13,20,0.9390124284462754
3199,2,15.132578281145904,9,22,0.7002062273891286
3200,3,14.4351371386212,9,22,0.6668234084431933
3201,8,17.32994923857868,10,21,0.8643870791290379
3202,3,15.637059724349157,9,20,0.47194286930216
3203,3,14.388324873096447,9,20,0.5868814637560904
3204,3,14.475383800952885,9,20,0.5465652228461945
3205,3,14.750295159386068,9,19,0.5149275377743487
3206,3,14.306770833333333,9,19,0.5520082836914106
3207,5,16.542155367380214,10,23,0.8596919492768749
3208,5,16.23036858974359,10,23,1.0759502500678504
3210,5,15.84985342616343,9,22,0.755267776829489
3211,2,17.765625,14,18,0.6602687822152232
3212,3,17.350746268656717,12,18,0.517564988474837
3213,3,17.692307692307693,13,18,0.5695244791190345
3214,3,17.105263157894736,12,18,0.4190561265423811
3215,5,15.771513353115727,12,18,0.549168779368749
3216,2,16.99468085106383,12,18,0.383823789681338
3217,3,17.197983501374885,13,18,0.45709242326515925
3218,2,14.358024691358025,12,16,0.8010001645892676
3219,0,17.235294117647058,16,17,1.1195693259906938
3220,4,19.94573643410853,13,22,0.5983943111078087
3221,5,17.524324324324326,13,22,0.501979063603739
3223,5,17.479616539169168,11,23,0.6802389582400644
3224,4,19.39770947533281,12,24,1.174295373483928
3225,5,19.367934440008405,13,23,0.7536680269026705
3226,4,18.69540131391031,12,23,0.7004639669297666
3227,3,19.375294672324376,13,23,0.6232425774413948
3228,4,15.761137837272537,9,20,0.864129537661042
3229,5,17.597230236583957,11,19,0.5475495997072488
3230,5,17.727395411605936,11,23,0.53130802935027
3231,4,17.857142857142858,12,23,0.38226319530817626
3232,8,18.798387096774192,8,23,1.0824325536965083
3233,6,17.318232351306282,9,23,1.2028908194775714
3234,6,16.95831873905429,11,19,0.5445070624628855
3235,4,16.418886441017424,10,21,0.4473021953326768
3236,2,11.704,10,12,1.380633475404001
3237,8,19.188805346700082,11,22,0.9183263308162662
3238,4,18.125175315568022,10,22,0.5497308753820662
3239,5,19.014099783080262,16,22,0.8544568477151979
3240,4,17.9655669627408,10,25,1.0102517698096085
3241,5,19.43421052631579,15,21,0.8129883335440691
3242,4,17.4411943936624,10,21,0.48371508756586584
3243,5,16.88554396423249,10,22,0.5095716862578672
3244,7,18.81833473507149,10,23,0.8505870036538787
3245,5,19.314309346567413,10,23,0.7941426256682931
3246,6,18.316091954022987,10,22,0.7104103256532395
3247,2,18.623966942148762,16,22,0.8771715007431178
3248,4,20.701923076923077,16,21,0.9823177796420025
3249,2,13.492957746478874,11,13,1.186731622683367
3251,0,13.0,12,12,1.402538251354716
3252,6,16.831669691470054,10,20,1.0776112590065592
3253,4,16.078718783930512,7,19,0.7550988566428636
3254,4,16.62162162162162,12,19,0.28585069124807627
3255,5,16.537037037037038,10,21,0.45121254254350895
3256,2,16.010775862068964,10,21,0.6084649395892636
3257,3,15.651162790697674,10,20,0.49892083612795096
3258,3,16.435536294691225,10,21,0.5725231393784593
3259,3,15.875930521091812,10,21,0.5976390251232281
3260,3,16.68976377952756,10,21,0.5835701208052765
3261,2,16.288888888888888,11,21,0.5090994143272544
3262,2,16.482857142857142,10,21,0.592051470327462
3263,3,15.814193548387097,10,21,0.5838990163923895
3264,4,16.02884979190314,9,23,0.8603824692425289
3265,4,17.48739495798319,12,19,0.4289551599089298
3266,4,15.681484448004271,8,21,0.8679120197855621
3267,4,16.052593133674215,10,21,0.5631591288024822
3268,3,15.593216203025866,8,22,0.8622782119860981
3269,4,14.88217880402605,9,18,0.5344912451799269
3270,0,14.0,13,13,1.3258178411413242
3271,2,16.00307850179579,12,19,0.39425225966418276
3272,0,18.321100917431192,17,20,1.1011688631071443
3273,0,17.0,16,16,1.240800392169944
3274,2,15.8,13,16,0.781801130852301
3275,2,19.048628048780486,11,24,1.0542860518431136
3276,3,18.244596517379225,13,24,0.5736517591168683
3277,7,17.107438016528924,13,20,0.8572235446697128
3278,4,17.133653018566335,12,19,0.23973278993627714
3279,2,17.877272086797237,11,23,0.48396006163553995
3280,5,20.58866203751684,11,24,0.7983648410223723
3281,5,19.73613707165109,11,24,0.7092550724322154
3282,2,19.42358803986711,14,21,0.6311412642047385
3283,5,18.19383259911894,12,21,0.3986177331308622
3284,4,18.12224009358093,10,26,1.31031359576161
3285,5,18.576581196581195,11,27,1.4003824268368608
3286,4,16.6656951326144,10,26,1.0169502314230177
3287,7,20.173754556500608,10,26,1.4147838380103912
3288,6,19.236650485436893,12,27,1.317175107517076
3289,5,18.525742163172097,10,27,1.478114747927767
3291,7,20.5425,11,27,1.421167257876073
3292,7,21.457650273224044,13,27,1.3698194817132237
3293,5,18.435940099833612,12,26,1.1041040852446673
3294,6,21.099787685774945,11,27,1.3895017663747982
3295,7,20.728571428571428,13,27,1.322670669898513
3296,7,19.107558139534884,12,27,1.2994526825066273
3297,4,17.86409106588479,11,20,0.3017735957456212
3298,4,16.528239202657808,13,18,0.599895312156016
3299,3,18.664298401420957,13,20,0.4897878504371109
3300,2,16.825342465753426,12,18,0.4479434178783936
3301,3,16.742112482853223,12,18,0.40502972430962514
3302,3,16.943502824858758,12,18,0.43592173833410597
3303,2,16.734848484848484,12,18,0.4475714735498252
3304,2,16.233939393939394,12,19,0.3416133603997997
3305,1,16.453580901856764,12,18,0.48213511291599354
3306,1,17.03731343283582,12,17,0.6575648271101598
3307,2,16.97573656845754,10,18,0.45223757588110264
3308,3,17.04441327723235,12,18,0.34978046565345766
3310,2,19.290697674418606,17,22,1.0029587781936762
3311,2,18.965714285714284,17,22,0.9805029179106902
3312,2,19.552083333333332,17,27,1.129345245955525
3313,3,23.912396694214877,17,25,1.3559383376808596
3322,2,16.616977225672876,14,17,0.8171053174237738
3323,1,16.746478873239436,14,17,0.8017529114202939
3324,0,17.0,16,16,1.2404090663590561
3325,1,16.28994082840237,14,16,0.9164603549774017
3326,0,17.0,16,16,1.238194991882987
3327,0,15.770700636942674,14,15,1.110910593871818
3328,2,16.0,14,16,0.8819027215124947
3329,0,17.04,16,17,1.1258121198978934
3330,3,23.23981511340428,14,28,1.4592875806069054
3332,1,17.837362637362638,16,19,0.9465591327874326
3333,4,20.124282982791588,12,27,1.3879146803843143
3334,7,19.024313501144164,12,26,0.9710811036815971
3335,4,20.49128982760177,11,25,1.0639518605237566
3345,1,22.476510067114095,19,24,1.490500223132605
3346,2,22.114197530864196,18,24,1.2968019595116373
3347,3,21.862121212121213,14,24,0.917108455929476
3348,2,21.705501618122977,14,24,0.8964643833025288
3349,4,22.740641711229948,18,24,1.350838300629498
3350,2,21.182291666666668,15,24,0.9141465248774572
3351,2,21.176,18,22,1.2240169248601416
3352,1,17.836238925407258,13,22,0.522961115962526
3353,6,18.423167057248076,15,23,0.7672116187861893
3354,1,18.95753538717735,16,24,0.8920448949533486
3355,2,19.13116205844731,14,24,0.9442239759584651
3356,0,18.0,17,17,1.2835847357150416
3357,3,17.68117088607595,11,20,0.5554608639585212
3358,2,17.840155363011654,11,20,0.39803183109385704
3359,0,13.0,12,12,1.4253726570389194
3361,4,18.53908227848101,12,25,0.8006807227810414
3363,3,18.921302700427017,14,24,1.4726135301893397
3364,2,17.861058601134214,11,19,0.46468099023219367
3365,2,16.799688230709275,11,17,0.4591473132527038
3366,2,17.90889649272883,11,19,0.32436651024525065
3367,3,17.4064039408867,11,19,0.2824494082933403
3368,2,17.49906392083445,11,19,0.30948006884743384
3369,2,16.129353233830845,12,19,0.4157522346470758
3370,2,17.377813877929913,11,19,0.2673103282028678
3371,4,17.053523855655122,11,19,0.20487763562758518
3372,1,17.694444444444443,15,22,0.6870503653640144
3373,1,17.13270142180095,12,17,0.76925148647441
3374,0,17.194476409666283,13,21,0.5460365343378989
3375,4,18.65166240409207,15,30,1.1120339850542684
3377,2,17.010695187165776,14,18,0.6198034218916258
3378,1,17.813996316758747,14,19,0.696738657028409
3379,2,17.20250896057348,12,18,0.4187236507353189
3380,2,17.877800407331975,14,18,0.6450047344800485
3381,1,16.649122807017545,14,16,0.8932982753084303
3382,2,18.068292682926828,15,20,0.6586022716669029
3383,2,17.27360774818402,14,19,0.5270407148059642
3384,1,18.293032786885245,12,22,0.6124572796151059
3385,2,16.937150568729518,12,19,0.28108716082218643
3386,2,17.879447467559647,14,20,0.4818726491280891
3387,4,20.16615500068222,12,25,1.338708081276387
3388,4,20.206682741991045,14,22,0.6460691936329725
3389,4,19.864755480607084,14,22,0.6134579519840913
3390,3,19.815673289183223,14,21,0.7351401376436536
3391,2,19.753274186734263,16,20,0.8683443780322665
3392,2,19.240981777612497,14,22,0.6375615140947735
3393,4,19.697087378640777,14,22,0.7146503852018271
3394,3,19.467836643135186,15,22,0.7829437288958301
3395,2,20.592572407349735,10,23,0.7610627367221796
3396,4,19.02808554496264,14,21,0.5448295852731595
3397,2,16.097087872925364,13,17,0.7462434195399946
3398,6,15.593886462882097,12,18,0.8929435125144143
3399,2,19.27923627684964,14,21,0.8142493281265809
3400,2,16.119878525838995,13,17,0.7214189811627526
3401,2,20.717939214232764,16,22,0.9196014068479503
3402,4,19.950644980370164,14,22,0.6614602364306402
3403,1,19.360814742967992,16,20,0.9132294583437506
3404,2,16.79425683805246,13,18,0.48677449869023204
3405,2,19.2,14,22,0.686674470739525
3406,2,19.12537313432836,14,21,0.6297868768308506
3407,4,19.434108527131784,14,23,0.7596757923852652
3408,3,19.857506361323153,14,22,0.7061345137428707
3409,2,18.43816254416961,14,21,0.5899272431578108
3410,3,18.63777490297542,13,22,0.5333736964446056
3411,4,18.054151624548737,14,21,0.5664203096002617
3412,3,18.267317526731752,13,20,0.41480813092479496
3413,2,19.13963328631876,14,22,0.6780042842445919
3414,2,16.231387970328,13,18,0.47644706114848934
3415,1,18.764649375600385,17,19,1.0759987159397546
3416,3,16.729869649625588,12,20,0.24038515446915118
3417,1,16.78215223097113,13,19,0.47938748862070646
3418,2,16.973975409836065,13,19,0.36221113988346043
3419,1,16.638846737481032,15,17,0.9286730848583074
3420,3,17.078651685393258,15,18,0.8067238716806107
3421,2,16.863963963963965,11,20,0.935144002278888
3422,3,16.5125702454895,11,20,0.4303909757439408
3423,3,17.641292805946378,12,24,0.6617920706748719
3424,4,16.728228043143297,10,20,0.940293089593841
3425,3,17.88286334056399,13,20,0.3591981301735274
3426,2,17.957241379310346,13,20,0.43628802764050156
3427,3,17.667567567567566,13,20,0.33996129552209525
3428,3,16.95489872821479,13,20,0.2858162858334581
3429,2,16.824956672443673,13,19,0.44282308167232515
3430,3,16.62221086697326,13,19,0.32795969158109073
3431,2,17.132496513249652,13,20,0.42591467588339976
3432,2,17.128155339805826,13,20,0.4058359973072262
3434,2,16.780564263322884,13,18,0.5150959198743096
3435,1,14.929332677488112,12,21,0.8053131490294957
3436,3,17.18298555377207,12,22,0.49517342152101246
3437,4,17.89644970414201,12,22,0.4180827760983239
3438,3,17.516975308641975,13,21,0.4343934040771147
3439,4,16.797358359402153,11,21,0.4137360161492388
3440,0,18.155467720685113,13,18,0.77242150069523
3441,0,19.0,18,18,1.3754510673280425
3442,0,16.0,15,15,1.2293448681928754
3443,3,17.116625310173696,13,18,0.5954528391225701
3444,1,15.733333333333333,14,15,1.0548184794339348
3445,3,16.53974358974359,11,22,0.4031017304376778
3446,2,16.954479418886198,11,22,0.49672195482882614
3447,3,16.173633440514468,9,25,0.9424222164806304
3448,3,16.295902883156298,10,22,0.5805607857643503
3449,3,16.53427977839335,10,22,0.56962375569472
3450,3,16.79463933780055,11,22,0.37234654473080486
3451,2,17.0450563204005,11,22,0.4879389028534533
3454,3,15.803050612433557,10,20,0.6333124312238938
3455,2,15.140381679389312,10,20,0.5198050368340201
3456,0,17.04,16,17,1.1292121274445883
3457,1,15.454037267080745,10,18,0.5107001537201712
3458,1,15.249856073690271,10,18,0.5191731791029105
3459,1,15.524077669902912,10,18,0.47082329945690576
3460,3,16.482741857073407,11,20,0.16332831975345136
3461,1,15.488676996424315,11,19,0.4213174587134825
3462,1,14.471698113207546,13,14,1.1070301131875597
3464,4,15.784380433960838,9,21,0.7128118404568726
3465,2,15.429299363057325,9,21,0.7070423156443894
3466,3,15.539502164502165,10,20,0.35627540771703914
3467,4,15.500256541816317,9,20,0.5243731748581525
3468,3,16.082041161544968,10,20,0.40733080365085433
3469,3,15.050026329647183,10,19,0.4202486796581815
3470,4,15.670216672787367,10,20,0.43928819031732536
3471,3,15.938265034592868,12,19,0.21254442010033603
3472,2,15.523382577687213,12,19,0.3099232811908417
3473,1,14.780239272370457,9,19,0.8941559053563973
3474,2,15.674803475382706,12,17,0.4865432173901339
3475,3,16.20818377602297,13,17,0.5299636686697685
3476,2,15.715814824725715,10,17,0.45092807533049456
3477,3,16.26439113455394,11,19,0.49090993212828965
3478,2,17.99917763157895,14,20,0.5273491897047334
3479,2,16.34362628661916,14,17,0.7458127822956198
3480,3,15.33489791128843,12,17,0.4582961164633173
3481,2,15.953488372093023,10,19,0.4462218604604037
3482,1,15.92412746585736,12,20,0.47911820247188674
3483,3,16.47422680412371,12,20,0.34052458927059115
3484,2,16.21001615508885,12,20,0.35671311071881073
3485,2,15.654962098109262,11,16,0.5709623146686572
3486,3,15.327893175074184,12,16,0.6308593446167832
3487,2,16.3022238425082,11,20,0.3370132251569128
3488,3,16.50037690336198,11,21,0.2872205001923281
3489,2,16.25311203319502,11,20,0.33965325278165953
3490,2,17.091406768414068,12,20,0.28132216940839494
3491,2,17.38095238095238,12,21,0.4413100282070737
3492,2,17.403041825095055,12,21,0.43754624304720385
3493,2,17.511860174781525,13,21,0.47148189830764525
3494,3,17.401183970856103,12,21,0.3687460195823231
3495,4,18.337170688510074,12,21,0.35938758099423146
3496,2,16.043459552495698,11,22,0.47237371043379245
3497,3,16.539298072170045,11,24,0.5455259643271192
3498,3,17.175352432924058,11,28,1.4035379151865774
3499,3,16.695764909248055,11,22,0.3370297231456829
3500,4,16.706087630864676,11,24,0.5035897380608922
3501,1,16.703952901597983,11,24,0.6147620658872915
3502,4,17.677377892030847,11,22,0.44220413658601593
3503,3,16.401455026455025,12,19,0.37537803883356313
3504,2,16.976210083264707,11,26,1.1560516362646347
3505,3,16.42944724611886,12,22,0.6011228593315685
3506,3,17.089065319379287,13,23,0.5436422358048124
3507,2,14.383316977428851,9,18,0.6244098744738653
3508,2,14.017384105960264,11,14,0.9074517927069372
3509,0,14.788732394366198,11,14,1.476337631828794
3510,0,17.268986693961107,7,20,0.9084190841096907
3511,1,16.67546953951759,7,20,0.889533813047
3512,2,14.98136645962733,11,16,0.5929664347030187
3513,3,14.258001306335728,10,16,0.6565671927230227
3514,2,15.583473861720067,10,16,0.6497346305590044
3515,2,15.288461538461538,12,16,0.6885224597434637
3516,1,14.683890577507599,10,16,0.7754639785784361
3517,2,14.06221198156682,10,16,0.6576721018034404
3518,2,15.066783831282953,11,16,0.6066794845604053
3519,2,15.2470506592644,11,16,0.5838870538669926
3520,3,15.706073146180517,10,22,0.6436403633240878
3521,3,16.57802726543705,10,19,0.34699611819174453
3522,3,15.795528834928788,10,22,0.6774582083839508
3523,2,16.0734398782344,9,17,0.6691248219951016
3524,2,15.903126601742697,9,17,0.6429557929199594
3525,2,15.03985220374769,10,19,0.5190819148995531
3526,2,15.50060975609756,9,17,0.5157170508088784
3527,2,14.811491108071136,9,16,0.6160828578792987
3528,3,16.059282371294852,9,17,0.5491236876462334
3529,1,11.065934065934066,8,20,1.329205933697277
3530,3,15.109041344843254,9,17,0.7262960860296545
3531,2,14.970598591549296,9,21,0.6766598850378454
3532,3,14.37580722535887,8,26,1.4785366492032184
3533,3,14.578217821782179,9,17,0.5794232001960001
3534,3,14.655681895553892,9,22,0.6574266743652789
3535,0,16.204545454545453,13,17,0.8154305499886308
3537,3,14.52774193548387,9,19,0.5738294307589648
3538,2,13.70023419203747,10,15,0.8029836327387812
3539,0,18.026785714285715,13,18,0.8578709389295666
3540,5,16.400552486187845,13,19,0.5466599953663198
3541,4,19.323012232415902,11,30,1.202607080041354
3542,4,17.83651804670913,11,30,1.1536551947843505
3543,3,17.354124748490946,11,18,0.577542224030727
3544,3,14.819607016063834,9,20,0.9501756116385621
3545,4,16.81529209621993,10,21,0.6525595521599867
3546,3,18.618367523586947,11,26,0.9557645708668578
3547,5,18.246005713681093,11,26,0.8469811068285236
3548,2,19.232727272727274,12,24,0.6537413763831509
3549,7,20.716058960434445,13,25,1.0345661793430794
3550,0,21.206106870229007,14,28,1.2497487424890512
3553,5,20.614536015574302,13,25,0.8914907109625893
3554,5,18.175460122699388,12,22,0.4798644406951823
3555,2,19.833333333333332,15,24,0.8070901702603476
3556,4,17.29222972972973,11,25,0.6265273021534437
3559,6,17.868908382066277,11,31,1.4336847325625894
3561,4,15.847195357833655,11,18,0.39174847158676745
3562,2,14.564102564102564,13,15,0.9755468969504684
3563,3,15.302688018301401,11,18,0.2919705342672529
3564,1,15.373665480427047,14,15,1.0363410377413993
3566,2,21.261744966442954,19,21,1.396733751382273
3567,7,20.819148936170212,14,26,1.1412036846498896
3568,3,18.27359781121751,13,26,0.8586747182213832
3569,3,17.59046052631579,13,22,0.555793994249958
3570,4,16.38225629791895,12,23,0.6039890584641477
3571,3,17.72817679558011,11,23,0.756661756454493
3572,3,17.48122270742358,9,23,0.9582138052729747
3573,2,17.52497643732328,14,18,0.6710587177317109
3574,0,14.9009009009009,13,15,1.025187222858286
3575,0,14.877237851662404,10,16,0.9886042695690901
3576,2,13.763313609467456,11,14,0.9645019193687887
3577,2,13.099231306778476,10,17,0.7889353193818763
3578,1,13.821701199563796,11,17,0.7273702454828024
3579,2,16.808797909407666,12,20,0.2735939461335693
3580,1,16.307457212713935,12,17,0.570094547133807
3581,1,13.912208504801097,11,15,0.8307211823321015
3582,3,14.819363667464934,11,17,0.449552567539839
3583,3,14.163187855787477,11,17,0.6013384833528906
3584,2,14.60351201478743,11,17,0.5199422129530759
3585,6,16.29822616407982,11,19,0.5045379626838591
3587,5,15.847306562193927,11,19,0.4242788978545957
3588,3,15.132017385005433,9,21,0.8318491991597197
3589,2,16.02581681842528,11,20,0.505790758302504
3590,5,15.766145479265806,11,20,0.41165667126075706
3591,1,13.574162679425838,10,15,0.9260894864978134
3592,3,14.436337625178826,10,17,0.5623472873132481
3593,3,14.664631956912029,10,17,0.49901413207819595
3594,1,13.58252427184466,11,15,0.8829200430053729
3595,2,14.18047579983593,10,17,0.5686940303505599
3596,2,13.773053892215568,10,17,0.597419509754395
3599,1,13.759085799925066,10,17,0.663367646756334
3600,1,12.84368021438142,10,17,0.7310288328109766
3601,2,14.278216258879242,10,17,0.5360298059998936
3602,1,13.992857142857142,10,17,0.6289431950042946
3603,3,18.013963480128893,14,24,0.5687208079609427
3604,6,21.43681465632522,14,25,1.264123800020838
3605,7,21.421975992613113,14,25,1.0605399275199474
3606,6,19.263803201874268,14,25,0.8744551203096826
3607,8,21.8,14,25,1.1772767936763233
3608,4,21.558455682436108,14,25,0.9528930267921619
3609,6,19.078559738134206,14,24,0.7793999029947235
3610,6,19.105704697986578,14,24,0.804398668126636
3611,2,12.81266404199475,8,16,0.8363606068822347
3613,0,16.647058823529413,10,25,1.0993826788016772
3614,6,20.326912787586945,10,25,0.9408720490021887
3615,5,22.05448717948718,11,25,1.0672648673263025
3619,1,12.024390243902438,10,13,1.2651503602516272
3620,0,15.432098765432098,11,25,1.0232575792030723
3622,9,17.825242718446603,9,25,1.322587440920584
3623,8,16.468283264239876,9,23,1.2376466441512797
3624,4,15.448444383259911,9,24,0.9567244304159455
3625,1,13.46236559139785,11,14,1.0271880513107854
3626,1,13.126582278481013,11,13,1.1762056128053966
3627,2,14.214723926380367,11,16,0.7006491961036766
3628,2,14.052356020942408,11,16,0.7118968244262769
3629,3,14.545454545454545,12,15,0.8423833512753376
3630,3,13.7363184079602,11,16,0.7611482633372818
3631,6,15.31474516923875,8,24,1.2905554727097128
3632,7,15.885721188692921,8,24,1.3443524776947842
3633,7,15.754062838569881,8,24,1.355865987931766
3634,4,14.399568034557236,9,23,0.794663451728297
3635,6,15.935960591133005,9,24,1.1782326825057199
3636,5,15.080794701986754,9,22,0.8876385233508075
3637,3,14.598671026263052,10,19,0.5528263000079728
3638,0,13.03297145154805,11,14,1.0708070028610879
3639,3,14.620886212088621,10,18,0.5609327328707545
3640,3,14.318286503915246,4,19,1.316967027813669
3641,0,22.02777777777778,17,22,1.2968213698661848
3642,2,22.89367088607595,18,24,1.341920774826373
3643,3,14.588741044012282,10,19,0.4338165264056879
3644,6,15.354414784394251,8,23,1.0913944166143696
3645,4,14.677302100161551,9,24,1.0256613565044463
3646,3,13.338567120723718,9,16,0.7027989960133804
3647,2,12.939924743739457,9,16,0.7637156071981597
3648,2,12.320752427184466,9,15,0.9077148292081488
3649,2,13.927570093457945,10,17,0.6366167941338486
3650,3,13.647239938420936,10,17,0.5853977628772855
3651,3,14.459130434782608,11,17,0.5971696371196075
3652,3,15.254534083802376,12,17,0.5626922220181418
3653,2,15.705128205128204,12,17,0.605981076156732
3654,3,14.516176470588235,11,17,0.5816996036812955
3655,1,13.636871508379889,12,13,1.2071658548464566
3656,3,15.182996432818074,8,25,1.3696972276482358
3657,7,15.831384471468663,9,25,1.3632823072197606
3658,5,21.749492583918812,14,25,1.1011948125870485
3662,5,21.465936739659366,17,25,1.1834888363425788
3665,4,23.425711275026345,15,26,1.3395926971292877
3666,6,16.601386481802425,12,19,0.4903057289488938
3669,7,19.506367398917543,10,25,1.091700259955043
3670,3,15.378109452736318,10,21,0.5329185417243226
3671,1,14.895424836601308,12,17,0.6473719249929744
3672,4,15.364179104477612,10,21,0.5443618381182923
3673,2,15.093023255813954,10,19,0.47522024124576484
3674,2,14.967320261437909,12,18,0.47220931283508305
3675,3,13.998275862068965,9,21,0.7109782596306088
3676,3,15.634460547504025,9,21,0.6976926806142365
3677,4,14.947635135135135,9,19,0.5723697028606429
3678,6,16.053386911595865,9,21,0.7311541740285119
3679,5,22.47158081705151,10,25,1.2583246396346142
3680,2,12.292397660818713,9,19,0.8027370524194406
3681,2,14.423197492163009,10,19,0.5357786911321052
3682,4,15.848522294305427,9,23,0.9443948365929321
3683,6,21.450370370370372,9,25,1.3280342242938086
3684,8,18.954117647058823,10,25,1.2403192357849129
3686,4,15.803675200251297,9,23,0.9401925032921118
3687,9,18.507868383404865,9,25,1.405962206653192
3689,4,22.408121128699243,12,26,1.3688856761490598
3690,3,23.52531418312388,11,26,1.427671678035248
3691,3,22.887316696681246,11,26,1.4454702620603366
3692,6,17.625827814569536,11,22,0.7456597928448239
3693,3,22.707912457912457,12,26,1.3777902592539197
3695,6,18.220752498530278,13,20,0.684959304927508
3696,3,16.51671566281534,12,21,0.3375497236884308
3697,2,18.754701281411215,13,20,0.43180151335794087
3698,0,20.0,19,19,1.4707078524148978
3699,3,16.936346863468636,14,20,0.5170622615322307
3700,1,18.682852807283762,16,20,0.8868316247103981
3701,2,17.993624772313296,13,20,0.43003485303508765
3702,2,16.542662116040955,6,20,1.0284717926189575
3705,3,16.016007532956685,9,21,0.5089326652944991
3706,5,18.220024345709067,10,22,0.7643910049465217
3707,4,13.191397849462366,10,17,0.8642616133594307
3708,4,14.358613217768147,10,22,0.6156371515288365
3709,4,14.982598827312275,10,22,0.6457843255828191
3710,5,17.48714685670654,9,22,0.8463209246277482
3711,7,18.773797797080682,10,24,1.2642900948493794
3712,8,19.038363045405298,9,24,1.339301655531677
3713,3,18.313941753171857,10,21,0.6048002969853811
3714,4,22.11111111111111,10,24,0.97136229335218
3715,5,20.535355544505222,14,24,0.9657162918232514
3716,4,22.12714636140638,13,24,1.071819390280121
3717,3,21.988303269447577,10,24,0.8977634426448383
3718,7,16.147398843930635,11,22,0.7218186870082756
3719,2,16.916666666666668,15,17,0.9573390890032641
3720,0,18.0,17,17,1.2911643988870338
3721,4,17.712603437301084,11,22,0.5292347405523673
3722,3,15.942339373970347,11,22,0.5279726311481518
3723,3,15.631118881118882,11,19,0.37508936510424473
3724,5,16.423237380058406,8,20,0.7054113801193324
3725,5,16.051150269211945,12,20,0.3827612651709661
3726,6,15.65966136937472,9,20,0.9358838243647521
3728,4,18.374172185430464,12,20,0.4607261910266234
3729,2,16.625,12,18,0.5506750446021348
3730,5,17.89203539823009,12,20,0.43639947681400765
3731,3,17.531177829099306,12,20,0.31534749480740987
3732,3,18.909732016925247,12,20,0.43721429485613045
3733,3,16.759710144927535,9,20,0.4168216719837089
3734,4,20.306243805748267,11,23,0.7780605543976833
3735,2,18.15667046750285,11,19,0.3346118741806568
3736,4,19.352083940542116,11,21,0.5425334162695696
3737,3,20.408333333333335,16,21,0.9296091812952124
3738,4,19.900398406374503,15,21,0.7892566249635542
3739,3,20.382671480144403,15,21,0.8151650581904226
3740,3,19.276923076923076,16,20,0.8753022702665271
3741,2,20.62202380952381,15,21,0.8424409998902006
3742,3,20.91467391304348,15,24,0.8699685172171054
3743,2,22.107093917993044,12,24,0.9058384226625078
3744,4,20.267210286968794,12,24,0.8107231594121355
3745,3,20.68150069846338,14,23,0.7216336839520521
3746,0,21.53939393939394,15,22,1.028762870547916
3747,3,21.315573770491802,12,24,0.8372015837136949
3748,2,20.49686660698299,12,24,0.7734636994105101
3749,4,21.75886524822695,14,24,0.9301297947081375
3750,3,20.892276422764226,17,22,1.0643454244856405
3751,2,17.744931327665142,10,18,0.41957356648343413
3752,0,20.456989247311828,16,21,1.0399338200745347
3753,4,20.03030303030303,16,21,0.9267437113866654
3754,0,20.47104247104247,16,20,1.068797765858197
3755,2,18.072727272727274,16,18,0.969438187545938
3756,3,19.23076923076923,16,20,0.8910268534095563
3757,1,18.31111111111111,16,18,1.0115591045863586
3758,2,18.32456140350877,16,18,0.9728206846099563
3759,3,20.115723657236572,12,23,0.5651541376612267
3760,4,19.456448345712356,15,21,0.6982544236731494
3761,3,17.942238267148014,15,19,0.7204139115331002
3762,1,17.415584415584416,13,19,0.5653414476045968
3763,0,13.106382978723405,12,13,1.2845466190687929
3764,3,18.75,16,19,0.931541679058899
3765,3,18.555121951219512,13,19,0.4898223261191755
3766,3,18.481517042726836,11,20,0.3957966024148513
3767,3,18.33207676490747,12,22,0.44698427536407837
3768,1,18.492258748674445,14,20,0.6191371592501059
3769,2,17.87106191460893,13,20,0.3601832821802031
3770,2,17.96862503844971,13,19,0.419673437919545
3771,3,18.021067415730336,14,20,0.4728894151155149
3772,2,17.844400819392284,11,20,0.38256316425242043
3773,3,17.346637900035958,11,20,0.27337404119736297
3774,2,17.9517475590774,11,19,0.2850291112614604
3775,2,18.062488078434363,10,23,1.0036755176460517
3778,3,17.93354581673307,10,23,1.1124497107345293
3779,3,18.309652983928753,11,23,1.0609118245258147
3780,3,17.629831176621817,10,23,0.9785789137323467
3781,3,18.061035930937937,11,23,0.916174662100737
3782,2,18.231120452239455,10,23,0.9238376030554492
3783,4,18.318553888130968,11,23,0.7908329848301336
3784,4,18.74609793875849,12,23,0.6972558050783275
3785,1,16.518539325842696,11,18,0.5408125786270968
3786,2,15.998438494014227,11,19,0.43458964288864227
3787,2,18.772727272727273,13,19,0.7208233286796839
3788,2,16.532896199155367,14,18,0.5888839976889113
3789,3,16.157294534014945,13,19,0.3767978472763969
3790,0,15.92156862745098,13,15,0.9860321277706975
3791,1,15.566402814423922,11,15,0.786979666368466
