iqr,peak_harvest,first_harvest,end_harvest
5,15.97295238095238,11,26
9,16.02714932126697,12,22
4,16.190751445086704,12,20
4,16.880870561282933,12,21
5,17.310405643738978,12,23
4,20.46188340807175,15,23
3,18.51590106007067,14,21
3,18.798319327731093,15,21
5,18.056188925081432,13,26
3,14.429116684841876,12,20
5,16.56382978723404,14,19
4,16.741626794258373,13,19
3,18.720647773279353,15,22
2,14.052631578947368,13,15
5,15.73972602739726,13,19
0,16.75,16,22
9,18.26957831325301,11,26
6,16.307984790874524,11,21
8,18.22450376454483,13,24
3,17.99122807017544,11,22
1,18.26559604694256,11,22
2,18.53846153846154,16,20
1,17.440677966101696,14,18
3,16.64864864864865,14,18
1,17.391304347826086,14,18
3,16.666666666666668,15,18
3,14.413461538461538,12,18
4,15.470238095238095,11,18
1,16.79391891891892,12,18
2,13.384615384615385,11,17
5,15.530892448512585,10,18
4,15.363053924185799,10,22
1,17.232323232323232,13,18
3,16.552706552706553,12,20
2,16.691176470588236,13,18
1,18.016949152542374,13,21
0,17.606060606060606,12,18
0,17.848101265822784,14,19
2,16.548192771084338,11,18
2,17.12696493349456,12,24
4,17.264947888096543,12,24
0,17.0,17,17
1,15.75,15,16
0,15.833333333333334,15,16
0,16.0,16,16
1,15.617647058823529,15,16
1,16.746575342465754,15,19
0,17.0,17,17
1,16.330788804071247,15,17
2,17.774193548387096,16,20
1,17.8503937007874,17,20
6,15.322411533420707,9,24
5,16.251673360107095,10,23
7,15.79553264604811,9,24
2,11.818181818181818,10,13
5,17.29192546583851,10,23
6,16.668539325842698,10,23
4,16.052044609665426,10,22
3,15.021084337349398,10,23
4,16.226,10,22
4,14.55791962174941,9,22
6,16.064545454545456,9,24
4,14.190517998244074,10,21
8,13.723709369024856,7,23
2,10.664082687338501,9,18
1,15.547723935389133,11,23
2,13.91044776119403,11,16
2,20.43312101910828,16,27
1,16.182089552238807,12,18
4,16.526315789473685,14,19
0,13.0,13,13
3,15.775193798449612,12,23
4,16.276119402985074,12,23
3,15.401709401709402,12,23
5,17.264473136193253,10,24
3,15.611920529801324,10,22
3,16.648058252427184,11,22
2,14.503852080123266,10,22
3,13.547169811320755,11,17
4,16.327330508474578,10,25
5,16.642297650130548,10,25
5,16.7072192513369,9,25
3,14.890553745928338,9,21
5,14.754780652418448,10,21
4,15.038517091959557,9,21
0,17.0,17,17
5,16.864027538726333,12,22
3,18.73846153846154,13,21
5,18.066666666666666,12,21
4,16.638418079096045,10,21
7,16.071428571428573,10,21
5,18.58139534883721,13,21
7,15.64864864864865,10,21
3,14.793357933579335,10,21
5,16.13063063063063,10,21
5,15.342857142857143,9,24
0,18.0,8,19
4,16.298969072164947,13,21
3,14.628,11,21
3,13.816666666666666,11,18
2,13.547770700636942,11,18
2,13.21551724137931,12,14
7,20.139261744966444,12,26
7,19.80460310004697,12,25
8,19.860544217687075,11,26
3,18.772569444444443,12,26
4,24.0,16,26
4,23.301369863013697,12,26
1,21.24,12,23
3,19.049180327868854,11,23
6,17.181818181818183,11,23
5,22.827317073170732,15,31
3,22.170305676855897,15,26
7,19.58,13,28
1,23.305555555555557,13,26
6,22.095744680851062,13,26
7,20.414634146341463,13,28
4,20.8141592920354,13,26
4,21.05607476635514,13,28
0,15.0,15,15
0,15.0,15,15
0,15.897435897435898,15,16
0,15.0,15,15
0,15.0,15,15
6,16.74712643678161,11,23
4,19.982456140350877,13,23
7,19.26268115942029,13,23
6,17.833333333333332,11,23
5,16.946428571428573,11,21
5,17.45098039215686,13,23
4,16.691321499013807,13,20
5,16.24511545293073,11,20
3,14.931506849315069,11,19
2,15.741379310344827,11,19
0,15.560975609756097,14,16
4,14.8,12,20
2,16.461783439490446,11,21
3,15.38310412573674,11,18
0,20.0,20,20
2,19.25,13,20
0,20.0,20,20
0,20.0,20,20
4,18.634146341463413,16,20
4,17.976190476190474,13,20
1,16.489251297257226,12,19
3,17.147058823529413,14,19
3,16.172649572649572,12,19
3,17.0625,14,19
3,16.03010690828899,10,20
4,16.784222737819025,13,20
3,15.882744282744282,10,20
3,16.514084507042252,10,20
2,16.036912927378395,10,20
2,16.794807788317524,12,20
2,16.665549036043586,12,20
2,16.167533818938605,10,20
3,15.702449567723344,11,20
2,15.319591836734693,11,19
3,15.418478260869565,10,20
1,16.694021537318974,13,19
2,16.168476303195597,13,19
1,17.20908396946565,15,19
1,15.678324827379166,14,17
2,16.276181649675625,13,18
2,15.809365853658537,13,18
2,15.785755789823192,13,18
2,15.748616017293193,12,19
2,16.48666827532123,13,26
2,16.1951193175683,13,19
1,15.486468646864687,13,17
3,15.82145090681676,12,18
2,16.04102564102564,12,18
2,15.648880419247261,12,17
2,16.376425855513308,12,21
0,14.0,14,14
1,15.645325572935613,12,17
1,16.903703703703705,12,21
0,15.468401486988848,12,16
1,15.385385656292287,13,16
1,15.576923076923077,15,16
3,13.709677419354838,11,19
2,15.062610750147666,11,19
2,14.329032258064515,11,16
3,15.130841121495328,13,16
2,14.21509009009009,10,16
1,14.491987873538328,11,16
1,14.808943089430894,11,16
2,15.0448,10,18
2,15.368194842406877,10,21
1,14.720588235294118,10,17
5,15.423728813559322,10,18
2,14.809573361082206,12,16
2,17.08378672470076,13,20
5,17.56451612903226,15,20
3,16.457454050374405,13,20
2,17.81935483870968,14,20
2,17.06581532416503,14,20
2,15.912280701754385,14,17
2,13.92764894755619,10,19
2,17.898924731182795,17,19
1,13.840716992130574,12,19
1,13.629702095430448,10,19
1,13.84242319641008,10,20
0,13.780091883614089,10,17
2,12.936997319034852,11,16
3,14.142857142857142,12,16
3,16.48588627674286,10,25
3,17.95022301516503,11,25
1,16.690332326283986,11,19
9,17.451612903225808,10,22
1,11.62406015037594,10,12
8,18.252,13,24
9,17.077114427860696,10,24
3,16.692089249492902,10,20
4,19.1438127090301,11,24
7,16.813370473537603,11,24
3,15.11159737417943,9,18
4,14.928524374176549,9,24
2,17.36330368201779,11,25
3,15.760297482837528,10,18
4,14.879136322984541,11,20
6,14.651134165640935,10,20
3,17.863077823288474,12,20
6,16.476190476190474,11,21
9,15.058823529411764,11,21
2,16.95608108108108,11,21
2,17.081967213114755,11,21
1,14.758793969849247,11,17
9,16.0,11,21
3,16.636871508379887,11,21
3,17.158855199773306,10,24
3,16.753898635477583,11,23
1,16.116,10,21
2,14.411764705882353,13,15
4,14.413929276611022,10,19
1,14.468619246861925,10,17
2,13.985347985347985,10,15
1,13.394594594594595,11,15
4,12.956284153005464,10,16
3,15.247787610619469,10,17
1,13.991844660194175,9,20
3,16.22359590250795,10,22
2,17.96,17,20
2,17.073170731707318,13,19
1,16.0,13,18
0,13.0,13,13
0,13.0,13,13
4,15.625,13,17
9,20.57676348547718,16,27
3,18.07871198568873,16,25
8,16.403208086134914,10,23
5,16.848084544253634,10,22
5,14.919364508393285,10,19
0,15.0,15,15
4,17.068893528183715,13,22
5,17.090518282374536,14,23
1,20.937837837837836,8,24
1,14.414473684210526,10,22
2,15.135502897350994,10,22
9,17.762524188346593,12,24
5,19.441176470588236,11,22
7,20.333333333333332,10,24
9,17.638065522620906,11,24
5,20.01922010718906,12,26
3,21.9378453038674,18,28
0,16.16504854368932,12,20
0,16.8,12,20
2,14.25438596491228,11,20
2,13.973031283710895,11,18
5,15.91139240506329,12,18
4,14.884304932735427,11,18
1,13.794871794871796,12,16
3,20.44,19,22
5,16.028580115536638,9,27
3,14.73542600896861,10,26
1,19.894736842105264,14,23
4,19.40103716508211,14,23
6,20.571428571428573,15,24
6,18.052482937161685,14,24
4,18.58,14,23
6,16.70758620689655,10,21
2,17.04214440656957,15,19
2,14.072069761477302,12,19
5,14.654114365411436,12,19
0,16.1,16,17
3,15.278846153846153,12,19
1,13.411764705882353,11,17
0,14.0,14,14
5,17.580325368581597,11,23
2,20.069486404833835,16,23
3,18.421022306362662,14,23
8,18.38803714100626,13,25
4,18.040597098214285,14,23
3,16.75,15,18
5,18.691091954022987,13,22
6,16.743589743589745,12,22
4,18.25,16,21
6,18.583333333333332,15,22
0,15.8,15,16
3,14.476190476190476,12,21
5,17.44144144144144,14,26
6,17.508139387002416,11,25
3,21.95,11,26
3,19.547348484848484,15,25
2,13.786666666666667,12,16
1,13.256637168141593,11,17
9,20.451356407857812,14,26
5,20.296232876712327,11,25
8,19.769372693726936,13,26
7,18.688456493222564,13,26
8,19.68406779661017,14,26
8,19.198630136986303,13,26
9,21.542857142857144,13,26
8,18.949355432780848,11,25
8,16.197413206262762,13,24
2,12.875978926384736,10,15
3,12.914057704112953,11,19
5,14.088888888888889,11,16
3,14.662280701754385,13,16
1,15.391304347826088,15,16
6,20.641509433962263,15,24
3,18.26890756302521,14,24
3,19.36964980544747,12,24
3,18.11579818031431,12,21
2,17.343371138052404,14,24
4,16.261194384963122,13,23
3,18.080934618903513,14,24
0,18.55128205128205,16,25
8,17.1878453038674,13,25
6,19.35483870967742,12,23
6,18.45481777333999,12,25
3,16.8290830168204,11,22
4,18.2945613134941,14,25
6,19.777466937945068,15,25
3,19.571428571428573,16,24
5,18.035771543086174,14,22
4,17.822765072765073,12,23
4,16.945846932658363,12,23
7,17.7027027027027,15,23
3,16.726027397260275,12,22
3,18.481283422459892,13,23
5,17.707449700924414,13,23
1,12.946277097078228,12,16
2,17.093961573650503,13,22
2,17.071942446043167,15,22
2,16.07057546145494,6,22
3,14.137692932575142,12,20
2,14.091777550324121,12,20
0,17.421875,14,18
3,16.776119402985074,12,23
8,17.055555555555557,12,22
3,12.98155737704918,11,15
1,15.284015852047556,11,17
4,14.092682926829267,13,17
3,14.481377435432714,11,19
3,18.15295934690275,12,23
2,17.14823881408949,12,23
3,15.798561151079136,13,20
3,16.895912141549726,11,23
2,15.07977991746905,12,19
5,15.583333333333334,12,19
1,14.65625,12,18
6,15.0,12,18
3,15.46866485013624,12,18
3,14.557879267465522,12,19
3,15.049886621315192,12,17
9,16.103553299492386,11,23
0,14.0,12,20
8,15.533333333333333,12,22
1,19.2,12,22
1,13.151515151515152,12,17
4,14.931034482758621,13,17
1,14.076923076923077,13,17
0,14.76595744680851,13,15
3,13.437100213219615,12,20
3,13.183098591549296,12,15
0,13.0,13,13
0,13.0,13,13
2,11.142857142857142,10,13
0,13.0,13,13
2,16.75,15,19
4,16.08,13,20
4,18.181818181818183,14,23
5,18.301075268817204,13,23
4,16.666666666666668,15,19
4,16.571428571428573,13,21
4,17.969648793178205,14,23
3,16.53125,15,19
4,17.432692307692307,14,23
3,19.320677966101695,15,22
3,19.88,19,22
3,12.429778247096094,10,14
2,13.99192508651693,11,22
2,14.13768115942029,12,16
1,13.600434717433668,12,16
3,13.95073319970461,12,16
0,13.220430107526882,13,14
0,14.0,14,14
0,14.0,14,14
0,13.232558139534884,13,14
1,13.442465753424658,13,14
1,13.428571428571429,13,14
0,14.0,14,14
3,14.427745664739884,12,20
1,16.586638830897705,14,20
2,12.538396978598405,10,16
4,14.628032345013477,12,19
1,13.684587813620071,12,16
2,12.785547785547786,9,19
2,12.903846153846153,9,18
2,12.613392857142857,5,19
0,14.096774193548388,12,19
1,13.375,13,14
4,11.826086956521738,9,14
1,13.058047493403693,12,14
2,12.865384615384615,9,18
2,15.0,14,16
2,14.56338028169014,13,16
1,13.5,13,14
0,14.0,14,14
2,13.761904761904763,11,15
2,14.476190476190476,13,16
0,14.0,14,14
4,13.777777777777779,12,16
2,12.851968503937007,11,15
3,12.923076923076923,12,15
1,14.113636363636363,11,16
0,16.0,16,16
1,12.341463414634147,11,14
3,18.54237288135593,17,20
2,18.28,17,19
2,19.08695652173913,18,20
3,19.0,17,20
0,18.0,18,18
0,20.0,20,20
0,20.0,20,20
2,18.166666666666668,17,19
0,17.0,17,17
0,18.0,18,18
0,20.0,20,20
4,15.676658476658476,9,20
4,14.414737436476567,9,20
4,14.40309985802177,10,20
3,14.959745051995975,11,20
5,14.572626418988648,10,20
1,14.298245614035087,12,15
0,13.0,13,13
0,12.96,12,14
0,12.88888888888889,12,13
0,12.857142857142858,12,13
2,14.416666666666666,13,15
0,12.181818181818182,12,13
0,12.153846153846153,12,13
0,13.0,13,13
0,12.204545454545455,12,13
2,17.08,13,19
2,13.411347517730496,5,19
3,14.273291925465838,10,19
2,15.88338192419825,12,18
4,16.257744733581166,12,19
3,16.442748091603054,12,19
3,16.039591315453386,12,18
1,16.29787234042553,13,18
0,17.0,17,17
1,16.139240506329113,13,18
3,16.23314606741573,13,19
3,16.71661237785016,12,19
2,14.931147540983607,13,17
1,14.384615384615385,14,16
3,13.64179104477612,11,16
2,12.193502824858758,8,18
4,14.300964525094,8,18
0,16.404761904761905,14,17
2,15.269011406844106,13,17
0,16.0,16,16
0,16.0,16,16
0,16.0,16,16
2,15.333333333333334,14,16
0,15.0,15,15
1,14.65,13,15
2,12.5,11,14
1,13.5,13,14
2,13.0,11,15
2,13.87205146533238,11,15
1,13.727272727272727,13,14
1,13.5,12,14
2,17.916571828766525,12,21
3,18.345781466113415,15,20
3,17.00774097506513,12,20
3,17.00131455399061,12,21
3,17.224102540710668,12,21
0,17.0,17,17
3,17.488128295529002,12,21
2,17.61797713889851,12,22
1,17.026993561168897,12,18
2,18.683743295727762,13,21
3,18.39700970256084,14,21
2,17.743414300376326,13,22
0,15.0,15,15
0,15.0,15,15
3,17.39101274312542,13,20
1,16.359038401498594,12,22
2,15.980471237529187,12,22
2,17.653789551140544,13,19
3,17.159005628517825,13,19
2,16.52993609149008,12,21
3,16.71191553544495,13,19
4,17.237604636188024,12,29
4,17.019801980198018,12,26
2,17.231842231842233,13,19
2,17.407775768535263,12,19
2,15.172245122286343,12,17
3,17.18828932261768,13,21
1,15.619376259046483,13,19
2,17.752260026298487,13,22
1,17.805228758169935,14,23
2,18.449500554938957,17,23
1,17.225,14,22
2,18.297399041752225,14,23
1,18.032624113475176,16,23
1,17.242171189979125,14,23
3,16.68985744922417,12,20
2,18.017113166174088,13,22
4,18.81551362683438,15,21
6,19.20148423005566,13,25
4,18.32965510652527,13,23
4,18.234232427554396,14,22
3,20.865013774104682,18,25
2,17.974358974358974,14,25
2,17.462454686690833,14,20
0,18.0,18,18
2,16.131020229222774,12,19
1,14.213836477987421,11,19
1,14.53280839895013,11,19
1,14.344827586206897,13,15
1,14.801526717557252,13,19
1,17.637426900584796,14,23
1,16.554866227219854,13,22
3,18.184243964421857,13,23
3,18.589225589225588,13,21
3,18.312127236580515,13,21
4,17.058091286307054,13,20
1,16.429878048780488,13,17
3,17.78691389599318,15,23
2,17.100837613957147,13,21
2,15.635077986449001,12,22
3,16.98432,12,23
2,15.89325614462726,13,26
1,17.1003367003367,13,23
3,17.80644361833953,13,23
4,18.133946158896915,12,23
1,16.744722439405784,12,23
4,18.78001076619415,12,23
2,16.876570180229383,12,23
2,16.84131455399061,13,23
1,15.899281698938164,11,18
2,15.792768644269717,11,18
2,15.145460141582026,12,19
2,16.06024096385542,14,18
2,16.713690476190475,14,18
1,16.585183129855714,13,18
2,16.34470001608493,10,18
1,16.49000689179876,14,18
2,15.713876651982378,11,18
2,15.823117338003502,12,18
2,15.842105263157896,11,18
1,16.333399326865965,13,17
1,16.18720228644014,12,17
2,16.225349321177287,11,19
4,17.169021581341333,12,22
3,17.419108280254775,14,33
0,17.866834170854272,15,21
4,16.903562119895742,13,23
2,18.0,15,22
2,17.334305150631682,15,24
1,15.767575322812052,12,20
2,17.337078651685392,14,20
3,16.92,12,19
6,17.939181286549708,12,23
2,16.017191977077363,14,19
4,16.144058037770613,13,21
5,17.688262910798123,12,23
3,17.29175420168067,12,21
3,17.431782245312853,13,22
3,18.40519662921348,14,22
1,17.812830687830687,14,22
2,17.245438282647584,14,25
1,16.63787861293923,13,25
2,16.30969986950848,13,25
2,16.428867945697295,13,24
3,15.031417754421653,13,22
2,15.902218879277925,14,23
4,16.019398258115597,13,22
4,16.16071263161145,13,22
3,16.750652479421802,13,22
7,16.318471337579616,13,23
4,17.332541054451166,13,23
3,15.487449981811567,13,19
5,16.975683890577507,13,23
2,15.592307692307692,13,23
3,17.723391981540235,14,20
5,17.09370732219771,13,26
6,18.68703561363054,15,31
2,17.505050505050505,13,21
1,17.309302325581395,15,21
4,17.177914110429448,15,24
3,17.516450648055834,15,24
1,16.776470588235295,15,24
2,16.71498172959805,15,24
0,17.55764075067024,13,18
0,17.741176470588236,17,26
2,17.24380207447713,14,23
2,15.951945080091534,14,18
1,18.024755700325734,16,28
0,16.0,16,16
2,17.949784791965566,17,19
1,16.895442619764843,15,19
3,17.47566482689413,14,19
3,16.64855072463768,14,20
3,18.485193621867882,15,21
3,18.252136752136753,12,21
2,14.81536874677669,11,17
4,19.382089552238806,12,26
3,18.34009009009009,11,21
3,18.54721549636804,15,21
5,16.265313145216794,12,22
2,16.393419170243206,12,18
6,17.033689126084056,13,21
4,16.17215139835952,11,24
1,15.792242833052276,14,19
4,16.77996146435453,11,22
3,15.720247517628435,11,21
2,16.451032644903396,12,24
3,16.655969797074093,12,22
6,18.212998102466795,11,29
1,15.724539282250243,11,28
2,17.222132471728596,13,22
3,16.492154065620543,12,22
2,16.36647389685495,11,22
3,15.79539295392954,12,30
1,16.615626969124133,13,21
2,16.163890381515316,12,23
3,16.456424388563555,12,23
2,15.442315290399051,12,22
2,15.041422909983016,13,19
4,15.531413612565444,12,19
2,16.51970802919708,14,19
4,14.584456780333069,12,18
3,14.30647709320695,12,19
1,14.793349168646081,10,16
1,14.35809806835067,12,15
1,14.09748427672956,12,15
1,14.34688995215311,13,15
1,14.274310595065312,12,15
1,14.370121130551818,12,15
1,14.304635761589404,12,15
1,14.364188163884673,12,15
3,15.88740458015267,12,21
1,14.258064516129032,13,15
2,15.05708245243129,10,18
4,17.201403121551316,14,23
4,16.841237113402062,15,19
2,15.369959088252484,13,18
3,17.6536312849162,13,23
2,16.452554744525546,15,21
1,15.960667461263409,13,18
3,16.243672748675692,12,23
5,15.83288740245262,13,21
6,19.27625,13,25
3,15.799289226827554,11,23
0,15.0,15,15
4,14.019725044829647,11,17
3,14.262683643486778,11,21
5,16.683049147442325,12,28
1,14.377673495171916,11,17
1,14.44461612747465,12,17
2,15.225603357817418,12,19
1,14.880532150776054,11,19
4,17.44281914893617,13,28
2,16.53917050691244,12,28
2,16.352,12,29
0,15.5,13,16
2,15.696132596685082,13,18
0,18.0,18,18
4,15.648343904157858,11,26
3,18.045226130653266,16,24
3,15.644721735452293,11,24
3,14.858817899018904,12,18
3,15.717842323651452,12,26
4,16.096071310663586,12,24
3,16.992719214941438,12,23
3,15.905675459632294,12,19
2,14.869525959367946,13,19
6,17.325576019110734,12,25
3,16.13895178197065,11,24
2,17.202028081123245,11,25
2,16.566305254378648,13,25
6,17.54607329842932,13,29
0,16.92517006802721,16,17
4,16.753985090005454,11,29
1,12.548446069469836,12,13
1,12.580645161290322,12,13
4,15.91566265060241,13,17
2,14.84069254008831,13,17
2,14.45324871914299,12,19
2,15.398786359738803,11,20
3,15.643033920512448,11,21
3,15.34357105674128,12,22
1,14.25,12,25
2,13.628726287262873,12,25
1,13.095085601675082,12,18
2,13.386243386243386,12,16
6,16.56197694615506,11,25
0,14.181208053691275,13,25
4,15.730337078651685,14,21
6,17.248152059134107,13,23
5,16.08698993314378,11,24
5,15.872579351438066,11,23
7,16.84336377305901,11,24
5,16.650467853908843,12,24
8,18.054575114934007,12,24
7,17.716882342925253,12,24
7,19.29496691397634,11,28
6,18.860450160771705,14,25
4,22.48784722222222,16,27
5,18.684151156232375,12,27
5,19.247967479674795,14,27
4,22.29268292682927,11,28
6,21.946227929373997,17,28
4,20.930320150659135,16,28
8,15.8,11,19
1,15.05084745762712,13,19
2,14.07,12,17
2,13.962449083503055,13,15
6,16.75862068965517,13,24
4,16.88361697372202,13,24
4,16.13943913617649,12,25
7,20.68086030849446,13,28
6,20.14103159851301,10,27
8,18.389236545682103,10,27
6,19.949406071271447,10,28
6,21.484037963761864,14,27
3,14.646747249762326,11,24
3,14.952625570776256,11,26
4,15.405125166641978,11,28
4,19.162393162393162,14,27
5,17.86231884057971,14,24
4,16.14775160599572,6,27
5,16.147679324894515,6,24
4,16.395411605937923,7,27
4,16.061068702290076,6,21
6,17.336863619472314,12,29
4,16.369436997319035,14,19
3,15.451612903225806,6,21
4,15.006633499170812,11,26
2,15.59378733572282,12,29
8,19.927951967978654,13,27
2,23.091954022988507,20,27
5,18.892897406989853,11,27
5,19.107692307692307,16,22
1,13.14327917282127,10,15
9,17.874755381604697,11,27
8,16.800777453838677,11,22
3,15.234617596319724,11,24
3,15.080983803239352,11,24
4,15.749765698219306,11,24
3,14.96829268292683,11,23
3,14.679858239810986,11,23
6,16.60332103321033,12,24
3,15.51609756097561,11,24
6,16.61936090225564,11,24
2,14.279394248766378,11,20
3,15.208891595615103,12,19
2,15.577652144995012,13,19
0,13.0,13,13
3,15.054327286470144,11,21
2,17.239583333333332,16,21
6,15.901960784313726,11,19
2,14.827669902912621,12,19
2,15.876979293544458,11,19
3,15.78035217794254,11,19
5,16.44467213114754,11,21
9,16.980392156862745,11,21
2,14.601769911504425,12,17
1,16.713286713286713,14,19
2,14.738185255198488,11,18
4,15.189001122334457,11,21
3,13.547779273216689,11,17
4,14.479725870930897,11,19
4,16.614581870934533,11,21
6,16.453589051298763,12,24
4,15.573555921310447,11,24
6,17.19057492931197,12,22
7,16.94460551477392,10,24
9,21.93569321533923,13,26
7,18.31785944551902,13,22
4,17.518006652139007,13,23
5,20.126096159661323,13,26
2,18.84841628959276,11,22
5,17.919480297461323,11,23
4,16.663021868787276,10,23
3,14.488989271597967,10,21
3,15.580491673275178,10,25
4,15.619484712287143,11,25
4,15.18026385624384,11,23
7,17.137931034482758,14,21
2,15.132578281145904,10,23
3,14.4351371386212,10,23
8,17.32994923857868,11,22
3,15.637059724349157,10,21
3,14.388324873096447,10,21
3,14.475383800952885,10,21
3,14.750295159386068,10,20
3,14.306770833333333,10,20
5,16.542155367380214,11,24
5,16.23036858974359,11,24
5,15.84985342616343,10,23
2,17.765625,15,19
3,17.350746268656717,13,19
3,17.692307692307693,14,19
3,17.105263157894736,13,19
5,15.771513353115727,13,19
2,16.99468085106383,13,19
3,17.197983501374885,14,19
2,14.358024691358025,13,17
0,17.235294117647058,17,18
4,19.94573643410853,14,23
5,17.524324324324326,14,23
5,17.479616539169168,12,24
4,19.39770947533281,13,25
5,19.367934440008405,14,24
4,18.69540131391031,13,24
3,19.375294672324376,14,24
4,15.761137837272537,10,21
5,17.597230236583957,12,20
5,17.727395411605936,12,24
4,17.857142857142858,13,24
8,18.798387096774192,9,24
6,17.318232351306282,10,24
6,16.95831873905429,12,20
4,16.418886441017424,11,22
2,11.704,11,13
8,19.188805346700082,12,23
4,18.125175315568022,11,23
5,19.014099783080262,17,23
4,17.987138078209714,11,27
5,19.43421052631579,16,22
4,17.4411943936624,11,22
5,16.88554396423249,11,23
7,18.81833473507149,11,24
5,19.314309346567413,11,24
6,18.316091954022987,11,23
2,18.623966942148762,17,23
4,20.701923076923077,17,22
2,13.492957746478874,12,14
0,13.0,13,13
6,16.831669691470054,11,21
4,16.078718783930512,8,20
4,16.62162162162162,13,20
5,16.537037037037038,11,22
2,16.010775862068964,11,22
3,15.651162790697674,11,21
3,16.435536294691225,11,22
3,15.875930521091812,11,22
3,16.68976377952756,11,22
2,16.288888888888888,12,22
2,16.482857142857142,11,22
3,15.814193548387097,11,22
4,16.02884979190314,10,24
4,17.48739495798319,13,20
4,15.681484448004271,9,22
4,16.052593133674215,11,22
3,15.593216203025866,9,23
4,14.88217880402605,10,19
0,14.0,14,14
2,16.00307850179579,13,20
0,18.321100917431192,18,21
0,17.0,17,17
2,15.8,14,17
2,19.114176829268292,12,26
3,18.268310861169457,14,26
7,17.107438016528924,14,21
4,17.133653018566335,13,20
2,17.93476116669015,12,25
5,20.75759146025495,12,26
5,19.930529595015578,12,26
2,19.42358803986711,15,22
5,18.19383259911894,13,22
4,18.245723058926743,11,28
5,18.75025641025641,12,29
4,16.757213640338094,11,28
7,19.489077669902912,13,29
8,21.922131147540984,14,29
5,18.6522462562396,13,28
7,21.44267515923567,12,29
8,21.122222222222224,14,29
7,19.348837209302324,13,29
4,17.86409106588479,12,21
4,16.528239202657808,14,19
3,18.664298401420957,14,21
2,16.825342465753426,13,19
3,16.742112482853223,13,19
3,16.943502824858758,13,19
2,16.734848484848484,13,19
2,16.233939393939394,13,20
1,16.453580901856764,13,19
1,17.03731343283582,13,18
2,16.97573656845754,11,19
3,17.04441327723235,13,19
2,19.406976744186046,18,24
2,19.08,18,24
2,19.802083333333332,18,29
2,16.616977225672876,15,18
1,16.746478873239436,15,18
0,17.0,17,17
1,16.28994082840237,15,17
0,17.0,17,17
0,15.770700636942674,15,16
2,16.0,15,17
0,17.04,17,18
1,17.947252747252747,17,21
5,20.666578756510845,13,29
8,19.699942791762012,13,28
4,21.24668291362036,12,27
2,23.114197530864196,20,26
3,22.834848484848486,15,26
2,22.676375404530745,15,26
2,22.151041666666668,16,26
2,22.176,20,24
1,17.836238925407258,14,23
6,18.423167057248076,16,24
1,18.95753538717735,17,25
2,19.13116205844731,15,25
0,18.0,18,18
3,17.68117088607595,12,21
2,17.840155363011654,12,21
0,13.0,13,13
4,18.53908227848101,13,26
3,18.921302700427017,15,25
2,17.861058601134214,12,20
2,16.799688230709275,12,18
2,17.90889649272883,12,20
3,17.4064039408867,12,20
2,17.49906392083445,12,20
2,16.129353233830845,13,20
2,17.377813877929913,12,20
4,17.053523855655122,12,20
1,17.694444444444443,16,23
1,17.13270142180095,13,18
0,17.194476409666283,14,22
4,18.65166240409207,16,31
2,17.010695187165776,15,19
1,17.813996316758747,15,20
2,17.20250896057348,13,19
2,17.877800407331975,15,19
1,16.649122807017545,15,17
2,18.068292682926828,16,21
2,17.27360774818402,15,20
1,18.293032786885245,13,23
2,16.937150568729518,13,20
2,17.879447467559647,15,21
4,20.16615500068222,13,26
4,20.206682741991045,15,23
4,19.864755480607084,15,23
3,19.815673289183223,15,22
2,19.753274186734263,17,21
2,19.240981777612497,15,23
4,19.697087378640777,15,23
3,19.467836643135186,16,23
2,20.592572407349735,11,24
4,19.02808554496264,15,22
2,16.097087872925364,14,18
6,15.593886462882097,13,19
2,19.27923627684964,15,22
2,16.119878525838995,14,18
2,20.717939214232764,17,23
4,19.950644980370164,15,23
1,19.360814742967992,17,21
2,16.79425683805246,14,19
2,19.2,15,23
2,19.12537313432836,15,22
4,19.434108527131784,15,24
3,19.857506361323153,15,23
2,18.43816254416961,15,22
3,18.63777490297542,14,23
4,18.054151624548737,15,22
3,18.267317526731752,14,21
2,19.13963328631876,15,23
2,16.231387970328,14,19
1,18.764649375600385,18,20
3,16.729869649625588,13,21
1,16.78215223097113,14,20
2,16.973975409836065,14,20
1,16.638846737481032,16,18
3,17.078651685393258,16,19
2,16.863963963963965,12,21
3,16.5125702454895,12,21
3,17.641292805946378,13,25
4,16.728228043143297,11,21
3,17.88286334056399,14,21
2,17.957241379310346,14,21
3,17.667567567567566,14,21
3,16.95489872821479,14,21
2,16.824956672443673,14,20
3,16.62221086697326,14,20
2,17.132496513249652,14,21
2,17.128155339805826,14,21
2,16.780564263322884,14,19
1,14.929332677488112,13,22
3,17.18298555377207,13,23
4,17.89644970414201,13,23
3,17.516975308641975,14,22
4,16.797358359402153,12,22
0,18.155467720685113,14,19
0,19.0,19,19
0,16.0,16,16
3,17.116625310173696,14,19
1,15.733333333333333,15,16
3,16.53974358974359,12,23
2,16.954479418886198,12,23
3,16.173633440514468,10,26
3,16.295902883156298,11,23
3,16.53427977839335,11,23
3,16.79463933780055,12,23
2,17.0450563204005,12,23
3,15.803050612433557,11,21
2,15.140381679389312,11,21
0,17.04,17,18
1,15.454037267080745,11,19
1,15.249856073690271,11,19
1,15.524077669902912,11,19
3,16.482741857073407,12,21
