PlantingID,WeeksAfterTransplant,Kilos,Year,Brix
2021-04-05_Felicity_SMR_L10_3_0.48,18,913.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,10,11.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,11,24.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,12,41.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,13,96.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,14,135.0,2021,6.388595970498291
2021-04-05_Honey Bunch_SMR_L10_3_0.09,18,11.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,10,11.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,11,12.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,12,49.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,13,132.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,14,144.0,2021,6.388595970498291
2021-04-05_Pera Amarilla 2_SMR_L10_3_0.09,18,33.0,2021,6.388595970498291
2021-04-05_Pink_SMR_L10_3_0.01,12,7.0,2021,6.388595970498291
2021-04-05_Pink_SMR_L10_3_0.01,13,24.0,2021,6.388595970498291
2021-04-05_Pink_SMR_L10_3_0.01,14,27.0,2021,6.388595970498291
2021-04-05_White_SMR_L10_3_0.01,12,14.0,2021,6.388595970498291
2021-04-05_White_SMR_L10_3_0.01,13,50.0,2021,6.388595970498291
2021-04-05_White_SMR_L10_3_0.01,14,54.0,2021,6.388595970498291
2021-04-05_White_SMR_L10_3_0.01,18,13.0,2021,6.388595970498291
2021-04-06_Pera Amarilla 2_SGC_L01_9_0.09,13,84.0,2021,6.388595970498291
2021-04-06_Pera Amarilla 2_SGC_L01_9_0.09,14,144.0,2021,6.388595970498291
2021-04-06_Pera Amarilla 2_SGC_L01_9_0.09,15,360.0,2021,6.388595970498291
2021-04-06_Pera Amarilla 2_SGC_L01_9_0.09,17,204.0,2021,6.388595970498291
2021-04-06_Pera Amarilla 2_SGC_L01_9_0.09,18,99.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,12,44.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,13,132.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,14,384.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,15,1125.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,16,315.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,17,288.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,18,150.0,2021,6.388595970498291
2021-04-06_Pera Roja_SGC_L01_9_0.13,19,96.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,11,420.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,12,861.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,13,3774.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,14,5109.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,15,5660.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,16,3727.0,2021,6.388595970498291
2021-04-08_Amaã­_SAB_S30_1_0.58,17,2368.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,12,121.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,13,993.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,14,1430.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,15,5372.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,16,6678.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,17,4152.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,18,836.0,2021,6.388595970498291
2021-04-08_Amaã­_SFB_S07_7_0.58,19,1752.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,14,3042.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,15,3939.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,16,2808.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,17,7271.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,18,2024.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,19,1956.0,2021,6.388595970498291
2021-04-08_Amsterdam_SFB_S07_6_0.65,20,748.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,11,75.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,12,351.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,13,1871.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,14,5352.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,15,5878.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,16,14097.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,17,8828.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,18,7722.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,19,6122.0,2021,6.388595970498291
2021-04-08_Felicity_SAB_S30_1_0.72,20,3494.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,12,123.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,13,132.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,14,924.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,15,7951.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,16,4044.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,17,7813.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,18,5646.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,19,2178.0,2021,6.388595970498291
2021-04-08_Felicity_SFB_S07_2_0.56,20,4723.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,12,46.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,13,276.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,14,324.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,15,576.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,16,1080.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,18,886.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SAB_S30_2_0.12,20,682.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,12,6.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,14,108.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,15,314.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,16,210.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,17,706.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,19,504.0,2021,6.388595970498291
2021-04-08_Habanero Rojo_SFB_S07_2_0.08,20,528.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,11,23.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,12,69.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,13,312.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,14,420.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,16,396.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,18,1067.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SAB_S30_2_0.16,20,374.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,12,1.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,14,59.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,15,195.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,16,384.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,17,701.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,19,432.0,2021,6.388595970498291
2021-04-08_Habanero Tangerina_SFB_S07_2_0.07,20,240.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,11,68.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,12,98.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,13,638.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,14,204.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,15,2025.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,16,1212.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,17,403.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,18,1254.0,2021,6.388595970498291
2021-04-08_Honey Bunch_SAB_S30_1_0.18,20,9.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,11,11.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,12,34.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,13,168.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,15,1315.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,16,468.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,17,271.0,2021,6.388595970498291
2021-04-08_Indigo_SAB_S30_2_0.08,18,165.0,2021,6.388595970498291
2021-04-08_Indigo_SFB_S07_2_0.08,12,22.0,2021,6.388595970498291
2021-04-08_Indigo_SFB_S07_2_0.08,14,429.0,2021,6.388595970498291
2021-04-08_Indigo_SFB_S07_2_0.08,15,670.0,2021,6.388595970498291
2021-04-08_Indigo_SFB_S07_2_0.08,16,231.0,2021,6.388595970498291
2021-04-08_Indigo_SFB_S07_2_0.08,19,576.0,2021,6.388595970498291
2021-04-08_Mistral_SAB_S30_1_0.22,12,227.0,2021,6.388595970498291
2021-04-08_Mistral_SAB_S30_1_0.22,13,1213.0,2021,6.388595970498291
2021-04-08_Mistral_SAB_S30_1_0.22,14,3328.0,2021,6.388595970498291
2021-04-08_Mistral_SAB_S30_1_0.22,15,1980.0,2021,6.388595970498291
2021-04-08_Mistral_SAB_S30_1_0.22,16,2789.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,11,11.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,12,37.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,13,144.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,15,1115.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,16,1140.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,18,1177.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SAB_S30_2_0.3,20,968.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SFB_S07_2_0.05,12,1.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SFB_S07_2_0.05,14,78.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SFB_S07_2_0.05,15,214.0,2021,6.388595970498291
2021-04-08_Pera Amarilla 2_SFB_S07_2_0.05,16,363.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,11,23.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,12,49.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,13,276.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,15,1443.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,16,720.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,17,546.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,18,473.0,2021,6.388595970498291
2021-04-08_Pera Roja_SAB_S30_2_0.2,20,66.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,12,5.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,13,24.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,15,845.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,16,240.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,17,52.0,2021,6.388595970498291
2021-04-08_Pink_SAB_S30_1_0.03,18,220.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,12,62.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,13,252.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,15,601.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,16,516.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,17,403.0,2021,6.388595970498291
2021-04-08_White_SAB_S30_2_0.06,18,228.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,10,448.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,11,491.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,12,825.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,13,2928.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,15,5720.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,16,7000.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_7_0.75,17,1800.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,10,752.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,11,248.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,12,981.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,13,3821.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,14,5425.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,15,12177.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,16,6540.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_8_1.03,17,3632.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,12,2917.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,13,3996.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,14,9900.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,15,15986.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,16,8750.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,17,3000.0,2021,6.388595970498291
2021-04-09_Amaã­_VAP_V01_9_1.72,18,396.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,11,1524.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,12,744.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,13,5107.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,15,5460.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,16,2460.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,17,650.0,2021,6.388595970498291
2021-04-09_Tymoty_VAP_V02_11_0.25,18,300.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,10,156.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,11,60.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,12,165.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,13,836.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,14,2772.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,15,3318.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,16,1608.0,2021,6.388595970498291
2021-04-10_Amaã­_VAP_V01_2_0.39,17,1364.0,2021,6.388595970498291
2021-04-10_Amsterdam_VAP_V01_1_0.02,13,77.0,2021,6.388595970498291
2021-04-10_Amsterdam_VAP_V01_1_0.02,14,130.0,2021,6.388595970498291
2021-04-10_Amsterdam_VAP_V01_1_0.02,15,132.0,2021,6.388595970498291
2021-04-10_Amsterdam_VAP_V01_1_0.02,16,165.0,2021,6.388595970498291
2021-04-10_Amsterdam_VAP_V01_1_0.02,17,77.0,2021,6.388595970498291
2021-04-10_Habanero Rojo_VAP_V01_1_0.3,13,77.0,2021,6.388595970498291
2021-04-10_Habanero Rojo_VAP_V01_1_0.3,14,572.0,2021,6.388595970498291
2021-04-10_Habanero Rojo_VAP_V01_1_0.3,15,456.0,2021,6.388595970498291
2021-04-10_Habanero Rojo_VAP_V01_1_0.3,16,1386.0,2021,6.388595970498291
2021-04-10_Habanero Rojo_VAP_V01_1_0.3,17,869.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,12,22.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,13,110.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,14,780.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,15,492.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,16,1342.0,2021,6.388595970498291
2021-04-10_Habanero Tangerina_VAP_V01_1_0.25,17,858.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,9,17.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,10,13.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,14,2067.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,15,864.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,16,2200.0,2021,6.388595970498291
2021-04-10_Honey Bunch_VAP_V01_1_0.44,17,1056.0,2021,6.388595970498291
2021-04-10_Pera Amarilla 2_VAP_V01_2_0.46,12,22.0,2021,6.388595970498291
2021-04-10_Pera Amarilla 2_VAP_V01_2_0.46,13,121.0,2021,6.388595970498291
2021-04-10_Pera Amarilla 2_VAP_V01_2_0.46,15,2916.0,2021,6.388595970498291
2021-04-10_Pera Amarilla 2_VAP_V01_2_0.46,16,1992.0,2021,6.388595970498291
2021-04-10_Pera Roja_VAP_V01_2_0.49,11,8.0,2021,6.388595970498291
2021-04-10_Pera Roja_VAP_V01_2_0.49,12,33.0,2021,6.388595970498291
2021-04-10_Pera Roja_VAP_V01_2_0.49,13,209.0,2021,6.388595970498291
2021-04-10_Pera Roja_VAP_V01_2_0.49,15,4320.0,2021,6.388595970498291
2021-04-10_Pera Roja_VAP_V01_2_0.49,16,1728.0,2021,6.388595970498291
2021-04-10_Pink_VAP_V01_1_0.1,13,33.0,2021,6.388595970498291
2021-04-10_Pink_VAP_V01_1_0.1,14,312.0,2021,6.388595970498291
2021-04-10_Pink_VAP_V01_1_0.1,15,336.0,2021,6.388595970498291
2021-04-10_Pink_VAP_V01_1_0.1,16,451.0,2021,6.388595970498291
2021-04-10_Pink_VAP_V01_1_0.1,17,319.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,10,12.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,13,836.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,14,1742.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,15,564.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,16,935.0,2021,6.388595970498291
2021-04-10_Tangerina Grape_VAP_V01_1_0.22,17,451.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,12,346.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,13,924.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,14,1644.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,15,4134.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,16,6858.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,17,5302.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,18,5760.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,19,5288.0,2021,6.388595970498291
2021-04-10_Tymoty_SJB_S04_3_0.6,20,3996.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,10,16.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,11,264.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,12,848.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,13,1028.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,14,3407.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,15,5760.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,16,4751.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,17,3436.0,2021,6.388595970498291
2021-04-10_Tymoty_VAP_V01_3_0.67,18,672.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,11,36.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,13,121.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,14,377.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,15,168.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,16,319.0,2021,6.388595970498291
2021-04-10_White_VAP_V01_1_0.07,17,121.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,11,504.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,12,1129.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,13,1836.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,14,11835.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,15,4608.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,16,10955.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,17,6115.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,18,3982.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,19,4791.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_2_0.99,20,2370.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,11,120.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,12,574.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,13,987.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,14,5162.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,15,2522.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,16,2912.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,17,2548.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,18,1664.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,19,1308.0,2021,6.388595970498291
2021-04-11_Amaã­_SJB_S04_3_0.4,20,1949.0,2021,6.388595970498291
2021-04-12_Amaã­_VAP_V02_7_0.16,13,3816.0,2021,6.388595970498291
2021-04-12_Amaã­_VAP_V02_7_0.16,16,1584.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,12,195.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,13,2964.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,14,1573.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,15,690.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,16,660.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,17,929.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,18,593.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,19,360.0,2021,6.388595970498291
2021-04-14_Amsterdam_OAP_N02_58_0.49,20,720.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,12,20.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,13,166.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,14,1406.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,15,1180.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,16,528.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_57_0.16,18,897.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,11,148.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,13,553.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,14,360.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,15,500.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,17,330.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,18,208.0,2021,6.388595970498291
2021-04-14_Felicity_OAP_N02_58_0.11,19,384.0,2021,6.388595970498291
2021-04-14_Habanero Rojo_OAP_N02_57_0.05,14,24.0,2021,6.388595970498291
2021-04-14_Habanero Rojo_OAP_N02_57_0.05,15,33.0,2021,6.388595970498291
2021-04-14_Habanero Rojo_OAP_N02_57_0.05,16,60.0,2021,6.388595970498291
2021-04-14_Habanero Rojo_OAP_N02_57_0.05,17,88.0,2021,6.388595970498291
2021-04-14_Habanero Rojo_OAP_N02_57_0.05,18,66.0,2021,6.388595970498291
2021-04-14_Habanero Tangerina_OAP_N02_57_0.05,14,36.0,2021,6.388595970498291
2021-04-14_Habanero Tangerina_OAP_N02_57_0.05,15,438.0,2021,6.388595970498291
2021-04-14_Habanero Tangerina_OAP_N02_57_0.05,16,140.0,2021,6.388595970498291
2021-04-14_Habanero Tangerina_OAP_N02_57_0.05,17,252.0,2021,6.388595970498291
2021-04-14_Habanero Tangerina_OAP_N02_57_0.05,18,99.0,2021,6.388595970498291
